Current,Brand,Model,Headsize (sq in),Length (in),Beam Width (mm),Weight (g),Balance (cm),Swingweight (kg cm^2),Twistweight (kg cm^2),Recoil Weight (kg cm^2),Polarization Index,Sweet Zone (sq in),RA Stiffness,Vibration Frequency (Hz),String Pattern
False,Dunlop,Biomimetic S 8.0 Lite,115.0,27.5,30.0,270.0,37.25,324.0,16.2,124.0,1.13,17.5,63.0,154.3,16x19
False,Dunlop,Biomimetic S5.0 Lite,100.0,27.0,25.0,261.0,36.3,298.0,12.9,117.0,1.14,12.9,67.0,159.7,16x19
False,Dunlop,CX 400,100.0,27.0,24.0,303.0,34.0,319.0,14.6,144.0,1.21,16.3,71.0,156.8,16x19
False,Dunlop,F4.0 Tour,100.0,27.0,24.0,322.0,32.0,310.0,14.2,154.0,1.22,15.3,70.0,155.8,16x19
False,Dunlop,FX 500,100.0,27.0,26.0,318.0,33.0,314.0,15.4,146.0,1.17,16.0,71.0,165.5,16x19
False,Dunlop,FX 500 LS,100.0,27.0,27.0,301.0,33.5,300.0,14.2,134.0,1.14,13.6,71.0,168.9,16x19
False,Dunlop,FX 500 Lite,100.0,27.0,27.0,282.0,34.0,293.0,13.9,131.0,1.19,12.8,70.0,167.7,16x19
False,Dunlop,FX 500 Tour,98.0,27.0,23.0,323.0,32.5,318.0,15.1,154.0,1.22,16.3,69.0,153.9,16x19
False,Dunlop,FX 700,107.0,27.5,27.0,278.0,34.8,321.0,15.6,150.0,1.33,16.9,68.0,152.0,16x19
False,Dunlop,Force 100,100.0,27.0,26.0,306.0,33.5,313.0,13.8,144.0,1.2,14.7,71.0,161.3,16x19
False,Dunlop,Force 100 Tour,100.0,27.0,26.0,318.0,33.1,322.0,13.7,152.0,1.22,16.2,71.0,160.8,16x19
False,Dunlop,Force 105,105.0,27.25,26.0,300.0,33.1,304.0,14.5,144.0,1.2,14.3,64.0,148.8,16x19
False,Dunlop,Force 98,98.0,27.0,24.0,310.0,33.5,312.0,14.0,141.0,1.16,15.3,70.0,162.9,16x19
False,Dunlop,Force 98 Tour,98.0,27.0,24.0,325.0,32.2,314.0,13.7,154.0,1.21,15.4,71.0,164.5,16x19
False,Dunlop,M-Fil 200,95.0,27.0,21.0,346.0,32.06,325.0,12.4,157.0,1.16,13.04,64.0,145.4,16x19
False,Dunlop,M-Fil 300,98.0,27.0,21.0,308.0,33.33,315.0,10.8,147.0,1.22,10.88,61.0,138.4,16x19
False,Dunlop,M-Fil 800,114.0,27.5,29.0,280.0,35.24,315.0,14.2,137.0,1.2,16.32,71.0,161.5,16x20
False,Dunlop,M4.0,100.0,27.0,24.0,309.0,33.4,308.0,14.4,139.0,1.15,14.98,69.0,152.9,16x19
False,Dunlop,Precision 100,100.0,27.0,23.0,306.0,32.0,279.0,12.7,131.0,1.09,10.0,66.0,153.4,16x19
False,Dunlop,Precision 100 Tour,100.0,27.0,23.0,324.0,31.7,296.0,13.8,143.0,1.13,12.8,67.0,152.0,16x19
False,Dunlop,Precision 98,98.0,27.0,22.0,312.0,32.5,298.0,13.5,140.0,1.14,12.9,68.0,154.8,16x19
False,Dunlop,Precision 98 Tour,98.0,27.0,22.0,330.0,32.1,310.0,13.8,149.0,1.15,14.7,68.0,153.4,18x20
False,Dunlop,S4.0 Lite,100.0,27.0,24.0,283.0,33.5,284.0,12.7,128.0,1.15,10.52,69.0,158.7,16x19
False,Dunlop,SX300,100.0,27.0,25.0,320.0,33.0,326.0,14.9,157.0,1.25,16.9,65.0,144.8,16x19
False,Dunlop,SX300 Tour,100.0,27.0,25.0,332.0,32.5,336.0,15.4,168.0,1.29,17.7,65.0,146.5,16x19
False,Dunlop,Srixon CX 200,98.0,27.0,23.0,323.0,32.5,319.0,14.2,155.0,1.22,16.3,65.0,148.2,16x19
False,Dunlop,Srixon CX 200 LS,98.0,27.0,23.0,306.0,33.5,316.0,14.4,147.0,1.23,16.0,64.0,147.6,16x19
False,Dunlop,Srixon CX 200 Tour (16x19),95.0,27.0,22.0,328.0,32.0,317.0,13.0,158.0,1.23,15.2,64.0,144.0,16x19
False,Dunlop,Srixon CX 200 Tour (18x20),95.0,27.0,21.0,332.0,32.0,318.0,13.5,157.0,1.21,14.6,63.0,138.4,18x20
False,Dunlop,Srixon CX 200+,98.0,27.5,23.0,323.0,33.0,340.0,14.7,169.0,1.29,17.9,66.0,148.8,16x19
False,Dunlop,Srixon CX 400,100.0,27.0,24.0,301.0,34.0,314.0,14.7,141.0,1.2,15.7,71.0,162.9,16x19
False,Dunlop,Srixon Revo CV 3.0,100.0,27.0,26.0,318.0,33.0,318.0,15.2,150.0,1.2,16.3,68.0,151.9,16x19
False,Dunlop,Srixon Revo CV 3.0 F,100.0,27.0,26.0,318.0,33.0,317.0,14.8,149.0,1.2,16.2,69.0,168.6,16x19
False,Dunlop,Srixon Revo CV 3.0 F LS,100.0,27.0,26.0,303.0,33.5,311.0,14.9,144.0,1.21,15.8,69.0,163.8,16x19
False,Dunlop,Srixon Revo CV 3.0 F Tour,97.0,27.0,24.0,323.0,33.3,326.0,14.8,151.0,1.19,16.8,69.0,153.3,16x19
False,Dunlop,Srixon Revo CV 5.0,102.0,27.0,27.0,295.0,34.5,309.0,14.8,132.0,1.14,14.8,66.0,158.0,16x19
False,Dunlop,Srixon Revo CV 5.0 OS,105.0,27.25,27.0,286.0,34.5,314.0,14.9,142.0,1.24,15.9,67.0,151.2,16x19
False,Dunlop,Srixon Revo CX 2.0,98.0,27.0,22.0,318.0,32.5,314.0,13.6,153.0,1.23,15.3,68.0,157.4,16x19
False,Dunlop,Srixon Revo CX 2.0 LS,98.0,27.0,22.0,313.0,33.0,316.0,13.5,150.0,1.22,15.6,66.0,151.4,16x19
False,Dunlop,Srixon Revo CX 4.0,100.0,27.0,24.0,300.0,33.0,302.0,14.2,143.0,1.22,14.2,71.0,171.9,16x19
False,Dunlop,Srixon Revo CX Tour 18x20,95.0,27.0,20.0,329.0,31.5,314.0,12.6,162.0,1.26,15.2,61.0,140.0,18x20
False,Dunlop,Srixon Revo CZ 100S,100.0,27.0,24.0,297.0,33.1,306.0,14.6,148.0,1.27,15.0,70.0,164.0,16x18
False,Dunlop,Srixon Revo CZ 98D,98.0,27.0,25.0,301.0,32.5,296.0,14.5,144.0,1.22,13.6,69.0,164.0,16x19
False,Dunlop,iDapt Force 100,100.0,27.0,26.0,320.0,33.8,319.0,14.9,138.0,1.1,16.2,70.0,161.3,16x19
False,Dunlop,iDapt Force 100S,100.0,27.0,26.0,321.0,34.1,328.0,14.2,142.0,1.13,16.7,70.0,162.3,14x18
False,Dunlop,iDapt Force 105,105.0,27.0,26.0,305.0,33.9,306.0,14.7,132.0,1.1,14.5,66.0,154.3,16x19
False,Dunlop,iDapt Force 98,98.0,27.0,23.0,322.0,33.9,317.0,14.3,133.0,1.05,15.6,67.0,153.4,16x19
False,Fischer,M Comp 95,95.0,27.0,20.0,340.2,35.38,321.0,11.3,102.0,0.76,12.43,58.0,131.5,16x19
False,Fischer,M Pro Number One 98 Light,98.0,27.0,23.0,309.0,33.34,311.0,12.4,143.0,1.18,14.26,59.0,133.8,16x20
False,Fischer,M Pro Number One 98 SL,98.0,27.0,23.0,335.0,31.75,311.0,13.1,153.0,1.17,13.86,58.0,131.5,16x20
False,Fischer,Magnetic Tour ++ (heavy),100.0,27.0,22.0,332.0,31.5,294.0,14.0,141.0,1.08,12.55,57.0,129.2,16x19
False,Fischer,Progressor NT,98.0,27.5,23.0,314.68,33.97,335.0,12.9,154.0,1.2,14.69,59.0,133.8,16x20
False,Gamma,C-1,110.0,27.75,26.0,270.0,36.25,330.0,13.8,144.0,1.29,15.07,66.0,150.0,16x20
False,Gamma,C-2,106.0,27.5,26.0,282.0,37.0,357.0,12.8,151.0,1.32,18.47,71.0,161.5,16x20
False,Gamma,C-3,102.0,27.0,25.0,306.0,33.8,311.0,11.7,138.0,1.15,12.95,64.0,145.4,16x19
False,Gamma,C-4,100.0,27.25,26.0,300.0,34.0,329.0,13.4,156.0,1.3,14.68,72.0,163.8,16x19
False,Gamma,CP-1000,102.0,27.2,25.0,294.0,35.6,325.0,13.0,132.0,1.13,15.7,73.0,163.9,16x20
False,Gamma,CP-1200,110.0,27.5,26.0,278.0,35.2,307.0,13.7,130.0,1.15,14.2,69.0,158.7,16x19
False,Gamma,G250,110.0,27.75,25.0,275.0,35.87,320.0,14.3,136.0,1.19,15.54,68.0,154.6,16x20
False,Gamma,Ipex 2.0 OS,137.0,28.0,22.0,278.0,38.1,348.0,21.2,128.0,1.09,22.74,63.0,143.1,16x19
False,Gamma,RZR 100,100.0,27.0,26.0,304.0,33.8,304.0,14.8,132.0,1.11,14.42,74.0,169.5,16x18
False,Gamma,RZR 100T,100.0,27.0,26.0,330.0,34.3,348.0,16.0,153.0,1.18,19.81,75.0,167.2,16x18
False,Gamma,RZR 105,105.0,27.25,26.0,302.0,34.5,323.0,15.2,142.0,1.18,17.0,68.0,150.6,16x19
False,Gamma,RZR 110,110.0,27.25,26.0,292.0,36.0,326.0,16.5,129.0,1.11,17.65,67.0,153.8,16x19
False,Gamma,RZR 95,95.0,27.0,20.0,326.0,31.9,302.0,13.5,146.0,1.14,13.4,65.0,144.9,16x18
False,Gamma,RZR 98,98.0,27.0,22.0,316.0,33.0,312.0,13.1,145.0,1.17,14.53,60.0,134.4,16x18
False,Gamma,RZR 98 T,98.0,27.0,22.0,342.0,32.5,332.0,14.1,159.0,1.19,17.0,65.0,138.5,16x18
False,Gamma,T-5,100.0,27.0,24.0,312.0,32.25,314.0,11.8,160.0,1.31,12.34,72.0,163.8,18x19
False,Gamma,T-6,98.0,27.0,23.0,300.0,34.0,315.0,11.0,142.0,1.21,12.85,62.0,140.8,16x20
False,Gamma,T-7,100.0,27.0,21.0,328.0,31.9,318.0,12.2,161.0,1.25,13.49,58.0,131.5,16x19
False,Gamma,Tour 300X,98.0,27.0,22.0,305.0,34.8,318.0,13.9,130.0,1.09,15.8,65.0,144.9,16x18
False,Gamma,Tour 320X,98.0,27.0,20.0,320.0,33.5,316.0,10.3,139.0,1.11,14.36,66.0,150.0,16x19
False,Gamma,Tour 330X,95.0,27.0,22.0,328.3,31.5,321.0,11.2,169.0,1.31,13.68,67.0,145.5,16x18
False,Gamma,Tour 340X,93.0,27.0,20.0,338.0,31.8,324.0,11.9,163.0,1.23,14.7,68.0,145.8,18x20
False,Gamma,Tour 340X Team,93.0,27.0,20.0,292.0,34.7,302.0,11.1,124.0,1.08,11.2,66.0,152.4,18x20
False,Head,Airflow 3 Crossbow,102.0,27.0,26.0,282.0,35.75,309.0,13.9,122.0,1.1,13.55,72.0,163.8,16x19
False,Head,Airflow 5,109.0,27.0,28.0,258.0,35.0,270.0,13.6,109.0,1.08,9.03,71.0,161.5,16x19
False,Head,Airflow 5 Crossbow,102.0,27.0,28.0,274.0,36.0,301.0,15.4,116.0,1.08,12.42,72.0,163.8,16x19
False,Head,Airflow 7,115.0,27.0,30.0,249.5,35.6,265.0,13.6,101.0,1.03,8.75,67.0,152.3,16x19
False,Head,Airflow 7 Crossbow,115.0,27.0,30.0,256.0,36.25,285.0,14.8,109.0,1.09,11.03,70.0,159.2,16x19
False,Head,Crossbow 10,124.0,27.3,30.0,278.0,36.25,317.0,17.8,125.0,1.12,13.55,71.0,161.5,16x19
False,Head,Crossbow 2,102.0,27.3,26.0,283.0,35.5,316.0,12.3,132.0,1.16,14.22,72.0,163.8,16x19
False,Head,Crossbow 4,107.0,27.3,27.0,277.0,36.0,310.0,13.6,123.0,1.11,13.17,71.0,161.5,16x19
False,Head,Crossbow 6,112.0,27.3,29.0,283.5,36.83,333.0,15.9,129.0,1.14,16.21,72.0,163.8,16x19
False,Head,Crossbow 8,118.0,27.3,29.0,279.0,36.0,311.0,15.5,122.0,1.09,14.75,70.0,159.2,16x19
False,Head,FXP Instinct Team MP,105.0,27.0,26.0,280.7,35.25,306.0,15.2,127.0,1.15,13.62,66.0,150.0,16x19
False,Head,FXP Radical Team,102.0,27.0,22.0,294.8,28.57,313.0,13.4,211.0,1.83,14.31,59.0,133.8,16x19
False,Head,Flexpoint 10,121.0,27.5,30.0,254.0,37.5,309.0,18.3,117.0,1.13,15.19,64.0,145.4,16x19
False,Head,Flexpoint 6 OS,112.0,27.3,27.0,292.0,37.8,356.0,18.7,130.0,1.11,20.11,61.0,138.4,16x19
False,Head,Flexpoint Heat MP,102.0,27.0,22.0,294.8,33.7,296.0,13.1,130.0,1.13,12.39,62.0,140.8,18x19
False,Head,Flexpoint Radical OS,107.0,27.0,21.0,314.7,34.3,339.0,17.0,153.0,1.24,17.3,58.0,131.5,18x19
False,Head,Graphene 360 Extreme Lite,100.0,27.0,25.0,281.0,35.3,315.0,15.2,135.0,1.23,15.9,62.0,144.6,16x19
False,Head,Graphene 360 Extreme MP,100.0,27.0,26.0,318.0,33.5,328.0,15.1,152.0,1.22,16.4,63.0,140.0,16x19
False,Head,Graphene 360 Extreme Pro,100.0,27.0,25.0,329.0,32.5,331.0,14.8,164.0,1.27,16.7,64.0,141.1,16x19
False,Head,Graphene 360 Instinct Lite,107.0,27.2,26.0,286.0,35.0,311.0,16.1,132.0,1.16,15.8,64.0,146.4,16x19
False,Head,Graphene 360 Instinct MP,100.0,27.0,26.0,318.0,33.0,320.0,14.9,152.0,1.22,16.5,65.0,142.2,16x19
False,Head,Graphene 360 Instinct PWR,115.0,27.7,30.0,247.0,38.5,314.0,16.1,113.0,1.11,16.7,70.0,174.5,16x19
False,Head,Graphene 360 Instinct S,100.0,27.0,26.0,301.0,33.0,309.0,14.6,150.0,1.27,14.9,65.0,141.7,16x19
False,Head,Graphene 360 Radical MP,98.0,27.0,22.8,312.0,32.4,324.0,13.6,167.0,1.37,16.2,68.0,152.0,16x19
False,Head,Graphene 360 Radical Pro,98.0,27.0,22.9,326.0,32.4,325.0,14.0,161.0,1.26,16.5,68.0,160.3,16x19
False,Head,Graphene 360 Radical S,102.0,27.0,25.0,294.0,32.6,307.0,13.8,157.0,1.36,14.3,61.0,144.9,16x19
False,Head,Graphene 360 Speed Lite,100.0,27.0,25.0,281.0,34.8,300.0,13.8,127.0,1.15,13.5,68.0,156.4,16x19
False,Head,Graphene 360 Speed MP,100.0,27.0,24.0,318.0,33.0,317.0,15.0,149.0,1.2,16.2,63.0,144.8,16x19
False,Head,Graphene 360 Speed MP Lite,100.0,27.0,23.0,292.0,34.0,309.0,14.1,141.0,1.23,14.9,63.0,144.8,16x19
False,Head,Graphene 360 Speed Pro,100.0,27.0,23.0,326.0,32.5,318.0,14.2,153.0,1.2,16.0,62.0,143.6,18x20
False,Head,Graphene 360+ Extreme Lite,105.0,27.0,26.0,278.0,35.3,310.0,15.8,132.0,1.21,15.8,67.0,150.1,16x19
False,Head,Graphene 360+ Extreme MP,100.0,27.0,26.0,318.0,33.5,325.0,14.9,149.0,1.2,17.0,66.0,146.1,16x19
False,Head,Graphene 360+ Extreme Nite MP,100.0,27.0,26.0,318.0,33.5,325.0,14.9,149.0,1.2,17.0,66.0,146.1,16x19
False,Head,Graphene 360+ Extreme Nite Tour,98.0,27.0,23.0,323.0,32.5,318.0,14.3,154.0,1.22,16.2,65.0,142.3,16x19
False,Head,Graphene 360+ Extreme S,105.0,27.0,26.0,289.0,34.5,312.0,15.7,139.0,1.23,15.9,66.0,144.8,16x19
False,Head,Graphene 360+ Extreme Tour,98.0,27.0,23.0,323.0,32.5,318.0,14.3,154.0,1.22,16.2,65.0,142.3,16x19
False,Head,Graphene 360+ Gravity Lite,104.0,27.0,24.0,298.0,34.3,298.0,14.7,122.0,1.04,13.0,60.0,143.1,16x20
False,Head,Graphene 360+ Gravity Lite 2021,104.0,27.0,24.0,298.0,34.3,298.0,14.7,122.0,1.04,13.0,60.0,143.1,16x20
False,Head,Graphene 360+ Gravity MP,100.0,27.0,22.0,312.0,33.5,323.0,14.1,151.0,1.23,16.4,62.0,139.0,16x20
False,Head,Graphene 360+ Gravity MP 2021,100.0,27.0,22.0,312.0,33.5,323.0,14.1,151.0,1.23,16.4,62.0,139.0,16x20
False,Head,Graphene 360+ Gravity MP Lite,100.0,27.0,22.0,295.0,33.25,303.0,13.8,144.0,1.25,14.2,62.0,143.6,16x20
False,Head,Graphene 360+ Gravity Pro 2021,100.0,27.0,20.0,332.0,32.4,332.0,14.5,165.0,1.27,17.2,62.0,138.0,18x20
False,Head,Graphene 360+ Gravity S,104.0,27.0,24.0,301.0,33.5,307.0,15.5,141.0,1.2,15.0,61.0,138.5,16x20
False,Head,Graphene 360+ Gravity S 2021,104.0,27.0,24.0,301.0,33.5,307.0,15.5,141.0,1.2,15.0,61.0,138.5,16x20
False,Head,Graphene 360+ Gravity Tour 2021,100.0,27.0,23.0,323.0,33.0,325.0,14.8,154.0,1.22,17.1,61.0,139.0,18x20
False,Head,Graphene 360+ Instinct Lite,107.0,27.2,26.0,283.0,35.0,308.0,15.7,131.0,1.16,15.4,63.0,136.8,16x19
False,Head,Graphene 360+ Instinct MP,100.0,27.0,27.0,318.0,33.0,314.0,14.8,146.0,1.17,16.1,64.0,142.6,16x19
False,Head,Graphene 360+ Instinct PWR,115.0,27.7,30.0,244.0,38.1,312.0,15.8,119.0,1.18,16.2,70.0,169.9,16x19
False,Head,Graphene 360+ Prestige Mid,93.0,27.0,21.0,335.0,32.0,328.0,13.3,166.0,1.26,15.3,65.0,135.4,16x19
False,Head,Graphene 360+ Prestige Pro,95.0,27.0,22.0,335.0,32.5,327.0,14.2,157.0,1.2,16.5,65.0,140.7,16x19
False,Head,Graphene 360+ Radical Pro,98.0,27.0,22.0,332.0,32.4,330.0,14.1,163.0,1.25,16.9,65.0,145.6,16x19
False,Head,Graphene 360+ Radical S,102.0,27.0,25.0,295.0,33.0,309.0,14.2,153.0,1.32,15.3,63.0,147.5,16x19
False,Head,Graphene 360+ Speed Lite,100.0,27.0,25.6,278.0,34.8,304.0,13.8,133.0,1.22,14.1,68.0,152.1,16x19
False,Head,Graphene 360+ Speed MP (Black),100.0,27.0,23.5,318.0,33.0,328.0,14.4,160.0,1.28,16.2,64.0,144.7,16x19
False,Head,Graphene 360+ Speed MP Lite,100.0,27.0,23.5,292.0,34.0,313.0,13.5,145.0,1.27,15.3,64.0,145.0,16x19
False,Head,Graphene 360+ Speed PWR,115.0,27.4,28.0,275.0,35.6,319.0,16.5,139.0,1.25,17.1,69.0,164.2,16x19
False,Head,Graphene 360+ Speed Pro (Black),100.0,27.0,23.5,329.0,32.5,329.0,14.4,162.0,1.26,16.0,62.0,139.1,18x20
False,Head,Graphene 360+ Speed S,100.0,27.0,25.0,301.0,33.0,307.0,13.9,148.0,1.25,14.8,69.0,153.0,16x19
False,Head,Graphene Extreme Lite,100.0,27.0,26.0,288.0,35.0,312.0,14.6,132.0,1.17,15.4,62.0,140.4,16x19
False,Head,Graphene Extreme MP,100.0,27.0,26.0,321.0,33.4,321.0,15.7,145.0,1.15,16.9,70.0,158.7,16x19
False,Head,Graphene Extreme Pro,100.0,27.0,26.0,335.0,32.2,320.0,15.9,155.0,1.18,16.8,68.0,151.1,16x19
False,Head,Graphene Prestige Midplus,98.0,27.0,21.0,329.0,32.7,324.0,13.6,154.0,1.19,16.5,63.0,135.1,18x20
False,Head,Graphene Prestige Pro,98.0,27.0,23.0,334.0,33.3,339.0,14.5,158.0,1.21,17.6,64.0,135.5,16x19
False,Head,Graphene Prestige Rev Pro,93.0,27.0,21.0,316.0,33.0,327.0,12.1,160.0,1.29,15.2,61.0,137.4,16x19
False,Head,Graphene Prestige S,98.0,27.0,23.0,317.0,33.3,316.0,13.7,144.0,1.16,15.5,62.0,136.2,16x19
False,Head,Graphene Radical MP,98.0,27.0,24.0,316.0,33.0,316.0,13.8,149.0,1.2,15.6,65.0,152.4,16x19
False,Head,Graphene Radical Pro,98.0,27.0,23.0,324.0,32.5,326.0,13.9,162.0,1.28,16.15,68.0,149.3,16x19
False,Head,Graphene Radical Rev,98.0,27.0,23.0,275.0,36.7,331.0,13.7,135.0,1.25,16.75,64.0,147.9,16x19
False,Head,Graphene Radical S,102.0,27.0,25.0,293.0,33.4,309.0,13.2,149.0,1.3,14.46,63.0,148.8,16x19
False,Head,Graphene Touch Extreme Lite,100.0,27.0,26.0,274.0,34.8,299.0,13.8,130.0,1.21,13.1,60.0,136.2,16x19
False,Head,Graphene Touch Extreme MP,100.0,27.0,26.0,310.0,33.0,323.0,14.6,159.0,1.31,16.8,63.0,139.3,16x19
False,Head,Graphene Touch Instinct Lite,107.0,27.2,26.0,281.0,34.8,298.0,16.1,125.0,1.12,14.0,61.0,141.4,16x19
False,Head,Graphene Touch Instinct MP,100.0,27.0,26.0,315.0,33.8,312.0,15.4,134.0,1.09,15.5,71.0,162.2,16x19
False,Head,Graphene Touch Instinct PWR,115.0,27.7,30.0,249.0,37.3,300.0,15.8,114.0,1.11,14.5,67.0,174.2,16x19
False,Head,Graphene Touch Instinct S,100.0,27.0,26.0,300.0,32.6,294.0,14.4,141.0,1.2,12.6,64.0,143.3,16x19
False,Head,Graphene Touch Prestige Mid,93.0,27.0,21.0,337.0,32.0,326.0,12.2,163.0,1.23,15.7,61.0,145.1,16x19
False,Head,Graphene Touch Prestige Midplus,95.0,27.0,21.0,338.0,32.5,321.0,13.5,150.0,1.13,15.8,65.0,143.4,18x20
False,Head,Graphene Touch Prestige Pro,95.0,27.0,23.0,332.0,32.5,322.0,13.8,154.0,1.18,16.1,63.0,140.0,16x19
False,Head,Graphene Touch Prestige Tour,99.0,27.0,22.0,323.0,33.0,325.0,14.7,154.0,1.22,16.7,65.0,143.4,18x19
False,Head,Graphene Touch Radical MP Ltd.,98.0,27.0,23.0,312.0,33.0,323.0,13.6,158.0,1.29,16.3,65.0,158.1,16x19
False,Head,Graphene Touch Radical Pro,98.0,27.0,23.0,325.0,32.5,324.0,14.6,159.0,1.25,16.9,66.0,156.7,16x19
False,Head,Graphene Touch Speed MP,100.0,27.0,23.0,314.0,32.6,309.0,13.6,149.0,1.21,14.4,64.0,144.9,16x19
False,Head,Graphene Touch Speed PWR,115.0,27.4,30.0,275.0,35.8,315.0,16.6,132.0,1.19,16.7,62.0,149.7,16x19
False,Head,Graphene Touch Speed Pro,100.0,27.0,22.0,324.0,32.3,311.0,13.8,150.0,1.18,14.8,63.0,145.8,18x20
False,Head,Graphene Touch Speed S,100.0,27.0,25.0,304.0,33.5,308.0,14.8,140.0,1.18,14.8,68.0,153.8,16x19
False,Head,Graphene XT Extreme Lite,100.0,27.0,26.0,282.0,35.0,305.0,14.6,129.0,1.17,14.5,62.0,144.1,16x19
False,Head,Graphene XT Extreme MP A,100.0,27.0,26.0,309.0,33.0,309.0,14.0,146.0,1.21,14.7,65.0,145.3,16x19
False,Head,Graphene XT Extreme Pro,100.0,27.0,26.0,340.0,32.7,331.0,16.7,156.0,1.17,18.0,69.0,152.9,16x19
False,Head,Graphene XT Instinct MP,100.0,27.0,26.0,316.0,33.0,321.0,14.1,154.0,1.24,16.4,65.0,136.6,16x19
False,Head,Graphene XT Instinct Rev Pro,100.0,26.8,27.0,272.0,35.8,304.0,13.9,123.0,1.17,14.0,61.0,147.1,16x19
False,Head,Graphene XT Instinct S,102.0,27.0,26.0,284.0,35.0,294.0,14.4,116.0,1.04,12.7,73.0,171.8,16x19
False,Head,Graphene XT Prestige Midplus,98.0,27.0,21.0,336.0,32.0,317.0,13.5,154.0,1.17,15.5,65.0,148.8,18x20
False,Head,Graphene XT Prestige Pro,98.0,27.0,23.0,332.0,32.5,328.0,13.8,160.0,1.23,16.7,64.0,139.3,16x19
False,Head,Graphene XT Prestige Rev Pro,93.0,27.0,21.0,311.0,32.8,319.0,11.6,157.0,1.29,15.3,61.0,139.7,16x19
False,Head,Graphene XT Prestige S,98.0,27.0,23.0,324.0,33.4,317.0,13.7,140.0,1.1,15.2,62.0,142.0,16x19
False,Head,Graphene XT Radical Lite,102.0,27.0,25.0,273.0,35.6,302.0,13.9,123.0,1.15,13.5,59.0,139.7,16x19
False,Head,Graphene XT Radical MP A,98.0,27.0,24.0,310.0,32.8,315.0,14.0,154.0,1.27,15.9,65.0,144.1,16x19
False,Head,Graphene XT Radical Pro,98.0,27.0,24.0,330.0,33.0,336.0,14.4,161.0,1.24,17.5,68.0,151.1,16x19
False,Head,Graphene XT Radical S,102.0,27.0,25.0,292.0,33.5,300.0,14.0,139.0,1.21,13.5,60.0,137.7,16x19
False,Head,Graphene XT Speed MPA,100.0,27.0,23.0,320.0,33.5,326.0,14.9,149.0,1.19,15.5,69.0,145.8,16x19
False,Head,Graphene XT Speed Pro,100.0,27.0,23.0,329.0,31.8,311.0,13.4,155.0,1.2,14.9,68.0,146.6,18x20
False,Head,Graphene XT Speed Rev Pro,98.0,27.4,24.0,284.0,34.9,319.0,13.7,143.0,1.25,16.2,64.0,147.5,16x19
False,Head,Liquid Metal 4 OS,102.0,27.5,25.0,293.0,36.2,329.0,13.1,128.0,1.07,15.7,67.0,152.3,16x19
False,Head,Liquid Metal 8 OS,112.0,27.25,27.0,280.0,36.2,322.0,14.7,130.0,1.16,16.24,63.0,143.1,16x19
False,Head,Liquid Metal Instinct MP,100.0,27.0,25.0,312.0,33.02,316.0,14.2,151.0,1.23,15.63,63.0,143.1,18x19
False,Head,Liquid Metal Radical MP,98.0,27.0,21.0,312.0,33.66,319.0,14.3,144.0,1.18,14.82,64.0,145.4,18x20
False,Head,Liquid Metal Radical OS,107.0,27.0,21.0,310.0,33.66,324.0,15.4,150.0,1.23,15.94,58.0,131.5,18x19
False,Head,MXG 3,100.0,27.0,24.0,314.0,33.8,317.0,15.0,139.0,1.13,16.2,73.0,165.9,16x18
False,Head,MXG 5,105.0,27.2,26.0,294.0,34.5,315.0,15.2,139.0,1.19,16.0,69.0,152.8,16x18
False,Head,Metallix 10,124.0,27.33,30.0,267.0,35.87,288.0,16.8,109.0,1.02,12.66,68.0,154.6,16x19
False,Head,Metallix 2,102.0,27.33,26.0,272.0,35.87,289.0,12.5,107.0,0.98,10.94,68.0,154.6,16x19
False,Head,Metallix 4 OS,107.0,27.33,26.0,265.0,36.83,298.0,13.9,107.0,1.01,12.7,66.0,150.0,16x19
False,Head,Metallix 6,115.0,27.33,29.0,266.0,36.83,288.0,15.4,97.0,0.91,11.97,69.0,156.9,16x19
False,Head,MicroGEL Extreme Pro 2009,100.0,27.0,26.0,334.4,31.75,337.0,14.5,179.0,1.37,16.44,70.0,156.9,16x19
False,Head,MicroGEL Extreme Pro MP,100.0,27.0,26.0,340.0,36.5,332.0,16.7,93.0,0.7,19.57,68.0,154.6,16x19
False,Head,MicroGEL Radical MP,98.0,27.0,22.0,309.0,33.5,304.0,12.6,133.0,1.1,12.45,57.0,129.2,18x20
False,Head,MicroGEL Radical OS,107.0,27.0,22.0,316.0,33.0,310.0,17.3,143.0,1.15,14.23,56.0,126.9,18x19
False,Head,MicroGEL Radical Pro MP,100.0,27.0,21.0,336.0,32.75,312.0,14.1,138.0,1.05,14.8,64.0,145.4,16x19
False,Head,MicroGel Extreme Team,107.0,27.0,25.0,286.0,33.02,289.0,13.8,137.0,1.22,11.25,57.0,129.2,16x19
False,Head,Microgel Extreme MP 2009,100.0,27.25,26.0,308.0,33.0,326.0,13.5,163.0,1.33,15.56,67.0,152.3,16x19
False,Head,Microgel Extreme Team 2009,107.0,27.0,25.0,295.0,33.5,301.0,15.2,138.0,1.19,13.8,57.0,129.2,16x19
False,Head,Microgel Prestige MP,98.0,27.0,21.0,338.0,31.75,310.0,11.4,150.0,1.13,13.04,62.0,140.8,18x20
False,Head,Microgel Prestige Mid,93.0,27.0,19.0,340.0,32.06,329.0,12.4,164.0,1.23,14.49,63.0,143.1,18x20
